manual	doc_id	title
4021942	4021942-t087-om	Fuel Consumption Excessive
4021942	4021942-t091-om	Fuel in Coolant
4021942	4021942-t092-om	Fuel in the Lubricating Oil
4021942	4021942-t096-om	Intake Manifold Air Temperature Above Specification
4021942	4021942-t097-om	Intake Manifold Pressure (Boost) is Below Normal
4021942	4021942-t102-om	Lubricating Oil Consumption Excessive
4021942	4021942-t103-om	Lubricating Oil Contaminated
4021942	4021942-t104-om	Lubricating Oil Pressure High
4021942	4021942-t105-om	Lubricating Oil Pressure Low
4021942	4021942-t106-om	Lubricating Oil Sludge in the Crankcase Excessive
4021942	4021942-t107-om	Lubricating Oil Temperature Above Specification
4021942	4021942-t108-om	Lubricating or Transmission Oil in the Coolant
4021942	4021942-t112-om	PTO or Cruise Control Does Not Operate
4021942	4021942-t116-om	Smoke, Black - Excessive
4021942	4021942-t118-om	Smoke, White - Excessive
4021942	4021942-t122-om	Turbocharger Leaks Engine Oil or Fuel
4358378	4358378-t214-tr	Thruster(s) Will Not Respond To Inboard Joystick Operation
4358378	4358378-t219-tr	Vessel Responds Slowly or Incorrectly During Thruster Operation
4358379	4358379-t214-om	Thruster(s) Will Not Respond To Inboard Joystick Operation
4358379	4358379-t236-om	Lever Control Station/Inboard Joystick Will Not Take Control After Pressing The Station Transfer Button
4915514	3381848	US Marine (division of Brunswick Corp.) Worldwide Propulsion Products
4915514	3381863	Recreational Applications Marine Propulsion Products
4915520	3381307	Worldwide Generator Drive
4915520	3381321	Off-Highway Engines United States and Canada
4915520	3381322	Off-Highway Engines International
4915528	3381307	All Engines Worldwide Generator Drive
4915528	3381321	All Engines United States and Canada Industrial (Off-Highway)
4915528	3381322	All Engines International Industrial (Off-Highway)
4915528	3381775	Commercial Applications Marine Propulsion and Marine Auxiliary Products Worldwide
4915540	3381307	All Engines Worldwide Generator Drive
4915540	3381321	All Engines United States and Canada Industrial (Off-Highway)
4915540	3381322	All Engines International Industrial (Off-Highway)
4915540	3381775	All Engines Worldwide Marine/Commercial Propulsion and Auxiliary Products
4915544	3381292	A, B, and C Series Worldwide New Engine Parts
4915544	3381367	Cummins Recreational Vehicle and Fire Truck Major Components Coverage
4915548	3381292	A, B, and C Series Worldwide New Engine Parts
4915548	3381321	Off-Highway Engines United States and Canada
4915548	3381322	Off-Highway Engines International
4915548	3381848	US Marine (Division of Brunswick Corp) Worldwide Propulsion Products
4915548	4081862	Commercial Marine Warranty
4915552	3381307	Worldwide Generator Drive
4915552	3381321	Off-Highway Engines United States and Canada
4915552	3381322	Off-Highway Engines International
4960250	3381264	BB Gas Plus/BLPG Plus/ISB Engines, United States and Canada, Automotive
4960250	3381278	All Engines Worldwide, All Bus (Except U.S./Canada Diesel Powered School Buses)
4960250	3381327	B5.9 & C8.3 Engines, United States and Canada, Recreational Vehicle
4960250	3381329	All Engines, United States and Canada, School Bus
4960250	auto-bck	Owners Responsibility
4960250	auto-frt	California Emission Control System Warranty, On-Highway
4960270	4081863	CMD Diamond Recreational, Marine Propulsion
4960314	3381080	L10/ M11/ISM/N14/ISX/SIG, Engines, International, Automotive
4960314	3381139	L10/ M11/ISM/N14/ISX/Sig, Engines, United States and Canada, Automotive
4960314	3381161	United States and Canada, Fire Apparatus/Crash Trucks
4960314	3381258	All Engines, Europe, Automotive
4960314	3381334	L10/M11/N14/ISM/ISX/Sig Engines, Latin America, Automotive
4960314	3381340	All Electronic Diesel Engines, United States and Canada, Recreational Vehicle
4960314	3381396	California Emission, Control System Warranty, Automotive
4960314	3605761	L10/M11/ISM/N14/ISX/SIG Engines, South Africa, Automotive
4960314	auto-bck	California Emission Control, System Warranty, On-Highway
4960314	auto-frt	California Emission Control, System Warranty, On-Highway
4960314	auto-signature600-isx-wrty	Coverage
4960314	isx-w_egr	California Emission Control System Warranty
5659761	6458299	Latin America M15N Series Automotive
5659762	6458299	Latin America M15N Series Automotive
